Tunniste;lat;lon
1.2.246.10.7259373.10.40284;61.06514;28.21056
1.2.246.10.7259373.10.40285;61.06514;28.21056
1.2.246.10.7259373.10.40286;61.06514;28.21056
1.2.246.10.7259373.10.40287;61.06514;28.21056
1.2.246.10.7259373.10.40288;61.06514;28.21056
1.2.246.10.7259373.10.40289;61.06514;28.21056
1.2.246.10.7259373.10.40290;61.06514;28.21056
1.2.246.10.7259373.10.40291;61.06514;28.21056
1.2.246.10.7259373.10.40292;61.06514;28.21056
1.2.246.10.7259373.10.40293;61.06514;28.21056
1.2.246.10.7259373.10.40294;61.06514;28.21056
1.2.246.10.7259373.10.40295;61.06514;28.21056
1.2.246.10.7259373.10.40296;61.06514;28.21056
1.2.246.10.7259373.10.40297;61.06514;28.21056
1.2.246.10.7259373.10.40298;61.06514;28.21056
1.2.246.10.7259373.10.40299;61.06514;28.21056
1.2.246.10.7259373.10.40300;61.06514;28.21056
1.2.246.10.7259373.10.40301;61.06514;28.21056
1.2.246.10.7259373.10.40302;61.06514;28.21056
1.2.246.10.7259373.10.40303;61.06514;28.21056
1.2.246.10.7259373.10.40304;61.06514;28.21056
1.2.246.10.7259373.10.40305;61.06514;28.21056
1.2.246.10.7259373.10.40306;61.06514;28.21056
1.2.246.10.7259373.10.40307;61.06514;28.21056
1.2.246.10.7259373.10.40308;61.06514;28.21056
1.2.246.10.7259373.10.40309;61.06514;28.21056
1.2.246.10.7259373.10.40310;61.06514;28.21056
1.2.246.10.7259373.10.40311;61.06514;28.21056
1.2.246.10.7259373.10.40312;61.06514;28.21056
1.2.246.10.7259373.10.40313;61.06514;28.21056
1.2.246.10.7259373.10.40314;61.06514;28.21056
1.2.246.10.7259373.10.40315;61.06514;28.21056
1.2.246.10.7259373.10.40316;61.06514;28.21056
1.2.246.10.7259373.10.40317;61.06514;28.21056
1.2.246.10.7259373.10.40318;61.06514;28.21056
1.2.246.10.7259373.10.40319;61.06514;28.21056
1.2.246.10.7259373.10.40320;61.06514;28.21056
1.2.246.10.7259373.10.40321;61.06514;28.21056
1.2.246.10.7259373.10.40322;61.06514;28.21056
1.2.246.10.7259373.10.40323;61.06514;28.21056
1.2.246.10.7259373.10.40324;61.06514;28.21056
1.2.246.10.7259373.10.40325;61.06514;28.21056
1.2.246.10.7259373.10.40326;61.06514;28.21056
1.2.246.10.7259373.10.40327;61.06514;28.21056
1.2.246.10.7259373.10.40328;61.06514;28.21056
1.2.246.10.7259373.10.40329;61.06514;28.21056
1.2.246.10.7259373.10.40330;61.06514;28.21056
1.2.246.10.7259373.10.40331;61.06514;28.21056
1.2.246.10.7259373.10.40332;61.06514;28.21056
1.2.246.10.7259373.10.40333;61.06514;28.21056
1.2.246.10.7259373.10.40334;61.06514;28.21056
1.2.246.10.7259373.10.40335;61.06514;28.21056
1.2.246.10.7259373.10.40336;61.06514;28.21056
1.2.246.10.7259373.10.40337;61.06514;28.21056
1.2.246.10.7259373.10.40338;61.06514;28.21056
1.2.246.10.7259373.10.40339;61.06514;28.21056
1.2.246.10.7259373.10.40340;61.06514;28.21056
1.2.246.10.7259373.10.40341;61.06514;28.21056
1.2.246.10.7259373.10.40342;61.06514;28.21056
1.2.246.10.7259373.10.40343;61.06514;28.21056
1.2.246.10.7259373.10.40344;61.06514;28.21056
1.2.246.10.7259373.10.40345;61.06514;28.21056
1.2.246.10.7259373.10.40346;61.06514;28.21056
1.2.246.10.7259373.10.40347;61.06514;28.21056
1.2.246.10.7259373.10.40348;61.06514;28.21056
1.2.246.10.7259373.10.40349;61.06514;28.21056
1.2.246.10.7259373.10.40350;61.06514;28.21056
1.2.246.10.7259373.10.40351;61.06514;28.21056
1.2.246.10.7259373.10.40352;61.06514;28.21056
1.2.246.10.7259373.10.40353;61.06514;28.21056
1.2.246.10.7259373.10.40354;61.06514;28.21056
1.2.246.10.7259373.10.40355;61.06514;28.21056
1.2.246.10.7259373.10.40356;61.06514;28.21056
1.2.246.10.7259373.10.40357;61.06514;28.21056
1.2.246.10.7259373.10.40358;61.06514;28.21056
1.2.246.10.7259373.10.40359;61.06514;28.21056
1.2.246.10.7259373.10.40360;61.06514;28.21056
1.2.246.10.7259373.10.40361;61.06514;28.21056
1.2.246.10.7259373.10.40362;61.06514;28.21056
1.2.246.10.7259373.10.40363;61.06514;28.21056
1.2.246.10.7259373.10.40364;61.06514;28.21056
1.2.246.10.7259373.10.40365;61.06514;28.21056
1.2.246.10.7259373.10.40366;61.06514;28.21056
1.2.246.10.7259373.10.40367;61.06514;28.21056
1.2.246.10.7259373.10.40368;61.06514;28.21056
1.2.246.10.7259373.10.40369;61.06514;28.21056
1.2.246.10.7259373.10.40370;61.06514;28.21056
1.2.246.10.7259373.10.40371;61.06514;28.21056
1.2.246.10.7259373.10.40372;61.06514;28.21056
1.2.246.10.7259373.10.40373;61.06514;28.21056
1.2.246.10.7259373.10.40374;61.06514;28.21056
1.2.246.10.7259373.10.40375;61.06514;28.21056
1.2.246.10.7259373.10.40376;61.06683;28.20845
1.2.246.10.7259373.10.40377;61.06683;28.20845
1.2.246.10.7259373.10.40378;61.06683;28.20845
1.2.246.10.7259373.10.40379;61.06514;28.21056
1.2.246.10.7259373.10.40380;61.05907;28.19443
1.2.246.10.7259373.10.40381;61.06514;28.21056
1.2.246.10.7259373.10.40400;61.06514;28.21056
1.2.246.10.7259373.10.40401;61.06514;28.21056
1.2.246.10.7259373.10.40402;61.06514;28.21056
1.2.246.10.7259373.10.40403;61.06514;28.21056
1.2.246.10.7259373.10.40404;61.06514;28.21056
1.2.246.10.7259373.10.40405;61.06514;28.21056
1.2.246.10.7259373.10.40406;61.06514;28.21056
1.2.246.10.7259373.10.40407;61.06514;28.21056
1.2.246.10.7259373.10.40408;61.06514;28.21056
1.2.246.10.7259373.10.40409;61.06514;28.21056
1.2.246.10.7259373.10.40410;61.06514;28.21056
1.2.246.10.7259373.10.40411;61.06514;28.21056
1.2.246.10.7259373.10.40412;61.06514;28.21056
1.2.246.10.7259373.10.40413;61.20357;28.8039
1.2.246.10.7259373.10.40414;61.05864;28.20672
1.2.246.10.7259373.10.40420;61.03815;28.23065
1.2.246.10.7259373.10.40421;61.03861;28.22043
1.2.246.10.7259373.10.40422;61.05897;28.21323
1.2.246.10.7259373.10.40424;61.06514;28.21056
1.2.246.10.7259373.10.40425;61.06514;28.21056
1.2.246.10.7259373.10.40427;61.06514;28.21056
1.2.246.10.7259373.10.40428;61.06514;28.21056
1.2.246.10.7259373.10.40429;61.06514;28.21056
1.2.246.10.7259373.10.40430;61.22376;28.84711
1.2.246.10.7259373.10.40434;61.2211407;28.8201486
1.2.246.10.7259373.10.40435;61.05017;28.1118
1.2.246.10.7259373.10.40436;61.0606;28.17494
1.2.246.10.7259373.10.40437;61.17235;28.77461
1.2.246.10.7259373.10.40438;61.06514;28.21056
1.2.246.10.7259373.10.40439;61.06514;28.21056
1.2.246.10.7259373.10.40440;61.06514;28.21056
1.2.246.10.7259373.10.40441;61.06514;28.21056
1.2.246.10.7259373.10.40442;61.06514;28.21056
1.2.246.10.7259373.10.40443;61.06514;28.21056
1.2.246.10.7259373.10.40444;61.06514;28.21056
1.2.246.10.7259373.10.40445;61.06514;28.21056
1.2.246.10.7259373.10.40447;61.06683;28.20845
1.2.246.10.7259373.10.40448;61.06514;28.21056
1.2.246.10.7259373.10.40450;61.06514;28.21056
1.2.246.10.7259373.10.40451;61.2211407;28.8201486
1.2.246.10.7259373.10.40452;61.05989;28.21206
1.2.246.10.7259373.10.40454;61.05925;28.21326
1.2.246.10.7259373.10.40455;61.06687;28.09264
1.2.246.10.7259373.10.40456;61.69702;29.68742
1.2.246.10.7259373.10.40457;61.03872;28.17007
1.2.246.10.7259373.10.40458;61.0606;28.17494
1.2.246.10.7259373.10.40459;61.06683;28.20845
1.2.246.10.7259373.10.40501;61.06514;28.21056
1.2.246.10.7259373.10.40502;61.55262;29.50209
1.2.246.10.7259373.10.40503;61.06514;28.21056
1.2.246.10.7259373.10.40504;61.05282;28.194
1.2.246.10.7259373.10.40505;61.06683;28.20845
1.2.246.10.7259373.10.40506;61.06514;28.21056
1.2.246.10.7259373.10.40507;60.92058;27.56837
1.2.246.10.7259373.10.40508;61.18273;28.76829
1.2.246.10.7259373.10.40509;61.07424;28.29211
1.2.246.10.7259373.10.40510;61.0526;28.17927
1.2.246.10.7259373.10.40511;61.22515;28.83371
1.2.246.10.7259373.10.40512;61.06514;28.21056
1.2.246.10.7259373.10.40513;61.05306;28.19261
1.2.246.10.7259373.10.40514;61.2211407;28.8201486
1.2.246.10.7259373.10.40515;61.11547;28.50456
1.2.246.10.7259373.10.40516;61.05017;28.1118
1.2.246.10.7259373.10.40517;60.92058;27.56837
1.2.246.10.7259373.10.40518;61.06286;27.80306
1.2.246.10.7259373.10.40519;61.1614299;28.0593602
1.2.246.10.7259373.10.40520;61.20017;27.67756
1.2.246.10.7259373.10.40521;61.29408;28.81948
1.2.246.10.7259373.10.40522;61.43173;29.36825
1.2.246.10.7259373.10.40523;61.05989;28.21206
1.2.246.10.7259373.10.40524;61.55926;29.49824
1.2.246.10.7259373.10.40525;61.06514;28.21056
1.2.246.10.7259373.10.40527;61.06514;28.21056
1.2.246.10.7259373.10.40528;61.2211407;28.8201486
1.2.246.10.7259373.10.40529;61.06516;28.21057
1.2.246.10.7259373.10.40531;61.06514;28.21056
1.2.246.10.7259373.10.40532;61.17228;28.77439
1.2.246.10.7259373.10.40533;61.05961;28.209
1.2.246.10.7259373.10.40534;61.06514;28.21056
1.2.246.10.7259373.10.40535;61.07444;28.29175
1.2.246.10.7259373.10.40536;61.19095;28.77415
1.2.246.10.7259373.10.40538;61.04141;28.10168
1.2.246.10.7259373.10.40539;61.06514;28.21056
1.2.246.10.7259373.10.40540;61.06514;28.21056
1.2.246.10.7259373.10.40541;60.79812;28.00905
1.2.246.10.7259373.10.40542;61.06514;28.21056
1.2.246.10.7259373.10.40543;61.06514;28.21056
1.2.246.10.7259373.10.40544;61.17031;28.76411
1.2.246.10.7259373.10.40545;61.17031;28.76411
1.2.246.10.7259373.10.40546;61.2211407;28.8201486
1.2.246.10.7259373.10.40547;61.06514;28.21056
1.2.246.10.7259373.10.40548;61.06514;28.21056
1.2.246.10.7259373.10.40549;61.05907;28.19443
1.2.246.10.7259373.10.40550;61.06856;28.25384
1.2.246.10.7259373.10.40551;61.0606;28.17494
1.2.246.10.7259373.10.40552;61.0606;28.17494
1.2.246.10.7259373.10.40553;61.0606;28.17494
1.2.246.10.7259373.10.40554;61.04894;28.19047
1.2.246.10.7259373.10.40555;61.04894;28.19047
1.2.246.10.7259373.10.40556;61.04894;28.19047
1.2.246.10.7259373.10.40557;61.04894;28.19047
1.2.246.10.7259373.10.40558;61.04894;28.19047
1.2.246.10.7259373.10.40559;61.07154;28.26062
1.2.246.10.7259373.10.40560;61.06514;28.21056
1.2.246.10.7259373.10.40561;61.0544;28.1886
1.2.246.10.7259373.10.40562;61.06514;28.21056
1.2.246.10.7259373.10.40563;61.0544;28.1886
1.2.246.10.7259373.10.40564;61.06514;28.21056
1.2.246.10.7259373.10.40565;61.0606;28.17494
1.2.246.10.7259373.10.40566;61.17124;28.77394
1.2.246.10.7264746.10.0;60.16356;24.92328
1.2.246.10.7264746.10.1;60.18709;24.80701
1.2.246.10.7264746.10.2;60.16356;24.92328
1.2.246.10.7265300.10.0;68.65856;27.54387
1.2.246.10.7265300.10.1;68.65856;27.54387
1.2.246.10.7267947.10.0;65.84961;24.15105
1.2.246.10.7267947.10.1;65.84961;24.15105
1.2.246.10.7267947.10.2;65.84961;24.15105
1.2.246.10.7272121.10.0;61.49844;23.77182
1.2.246.10.7272121.10.1;61.49844;23.77182
1.2.246.10.7274311.10.0;60.73758;24.77219
1.2.246.10.7274311.10.1;60.73758;24.77219
1.2.246.10.7276990.10.0;60.16775;24.964
1.2.246.10.7276990.10.1;60.16775;24.964
1.2.246.10.7277256.10.0;60.17267;24.95456
1.2.246.10.7277256.10.1;60.17267;24.95456
1.2.246.10.7278646.10.0;61.49844;23.77182
1.2.246.10.7278646.10.1;61.49624;23.76657
1.2.246.10.7278646.10.2;61.46882;23.71411
1.2.246.10.7279649.10.0;60.88023;21.6938
1.2.246.10.7279649.10.1;60.88023;21.6938
1.2.246.10.7280447.10.0;60.21128;24.8176
1.2.246.10.7280447.10.1;60.22118;24.81557
1.2.246.10.7280447.10.10;60.18532;24.94109
1.2.246.10.7280447.10.11;60.29015;24.97103
1.2.246.10.7280447.10.12;60.1946;25.03668
1.2.246.10.7280447.10.13;60.16269;24.73684
1.2.246.10.7280447.10.14;60.21066;25.07875
1.2.246.10.7280447.10.15;60.1696;24.94377
1.2.246.10.7280447.10.16;60.12119;24.44306
1.2.246.10.7280447.10.17;60.21734;24.81104
1.2.246.10.7280447.10.18;60.19828;24.9271
1.2.246.10.7280447.10.19;60.21789;24.87575
1.2.246.10.7280447.10.2;60.46352;26.93566
1.2.246.10.7280447.10.20;60.16404;24.90904
1.2.246.10.7280447.10.21;60.1736;24.80234
1.2.246.10.7280447.10.22;60.29259;25.04021
1.2.246.10.7280447.10.23;62.4245;22.17218
1.2.246.10.7280447.10.24;63.83838;23.1448
1.2.246.10.7280447.10.25;60.73786;24.77189
1.2.246.10.7280447.10.26;64.21814;27.75171
1.2.246.10.7280447.10.27;60.21128;24.8176
1.2.246.10.7280447.10.28;60.17004;24.94217
1.2.246.10.7280447.10.3;60.86713;26.69601
1.2.246.10.7280447.10.30;60.87845;26.66012
1.2.246.10.7280447.10.31;62.26106;25.77777
1.2.246.10.7280447.10.32;60.98298;25.65468
1.2.246.10.7280447.10.33;60.1695;24.94449
1.2.246.10.7280447.10.34;60.7392382;24.7710879
1.2.246.10.7280447.10.35;60.98969;24.41234
1.2.246.10.7280447.10.36;60.99271;25.56869
1.2.246.10.7280447.10.37;60.74659;24.74331
1.2.246.10.7280447.10.38;60.98089;25.66401
1.2.246.10.7280447.10.39;60.99135;25.51048
1.2.246.10.7280447.10.4;60.99531;24.46787
1.2.246.10.7280447.10.40;61.20596;26.03395
1.2.246.10.7280447.10.41;60.89688;26.34319
1.2.246.10.7280447.10.42;60.94616;25.92559
1.2.246.10.7280447.10.43;60.7963291;25.7187384
1.2.246.10.7280447.10.44;61.1723;25.54176
1.2.246.10.7280447.10.5;61.86834;28.89076
1.2.246.10.7280447.10.6;60.6370612;25.3296183
1.2.246.10.7280447.10.7;60.46352;26.93566
1.2.246.10.7280447.10.8;62.89437;27.68762
1.2.246.10.7280447.10.9;60.48174;25.08688
1.2.246.10.7281116.10.0;60.22485;24.84565
1.2.246.10.7281116.10.1;60.1882;24.95458
1.2.246.10.7281394.10.0;61.02256;24.44613
1.2.246.10.7281394.10.1;61.02256;24.44613
1.2.246.10.7287868.10.0;60.25632;25.10622
1.2.246.10.7287868.10.1;60.25632;25.10622
1.2.246.10.7287868.10.2;60.25632;25.10622
1.2.246.10.7287868.10.3;60.97764;25.60269
1.2.246.10.7300030.10.0;60.19162;24.961
1.2.246.10.7300030.10.1;65.0123;25.47714
1.2.246.10.7300030.10.2;65.00887;25.47102
1.2.246.10.7300030.10.3;61.34062;24.26208
1.2.246.10.7300030.10.4;61.501906;23.7587671
1.2.246.10.7300030.10.5;61.49709;23.88925
1.2.246.10.7302730.10.0;60.2725952;24.4413018
1.2.246.10.7302730.10.1;60.2725952;24.4413018
1.2.246.10.7303071.10.0;61.86255;25.1945
1.2.246.10.7303071.10.1;61.86255;25.1945
1.2.246.10.7305675.10.0;60.4635416;22.2959201
1.2.246.10.7305675.10.1;60.4635416;22.2959201
1.2.246.10.7308147.10.0;60.45049;22.25401
1.2.246.10.7308147.10.1;60.45049;22.25401
1.2.246.10.7309297.10.0;62.89019;27.66947
1.2.246.10.7309297.10.1;62.89019;27.66947
1.2.246.10.7309799.10.0;60.15767;24.90472
1.2.246.10.7309799.10.1;60.17743;24.92327
1.2.246.10.7309799.10.2;60.15937;24.90993
1.2.246.10.7309924.10.0;63.00209;23.81371
1.2.246.10.7309924.10.1;63.00209;23.81371
1.2.246.10.7310669.10.0;60.6358;25.32188
1.2.246.10.7310669.10.1;60.6358;25.32188
1.2.246.10.7310810.10.0;60.71543;24.46195
1.2.246.10.7310810.10.1;60.73786;24.77189
1.2.246.10.7310968.10.0;60.19316;24.93669
1.2.246.10.7310968.10.1;61.49717;23.75611
1.2.246.10.7310968.10.2;66.50088;25.71336
1.2.246.10.7310968.10.3;60.18818;24.916
1.2.246.10.7316681.10.0;60.48605;26.85227
1.2.246.10.7316681.10.1;60.48605;26.85227
1.2.246.10.7317887.10.0;60.1613046;24.8907217
1.2.246.10.7317887.10.1;60.1613046;24.8907217
1.2.246.10.7319639.10.0;60.4531;22.26564
1.2.246.10.7319639.10.1;60.4531;22.26564
1.2.246.10.7319639.10.2;61.49818;23.7697
1.2.246.10.7319639.10.3;60.18481;24.91805
1.2.246.10.7319700.10.0;60.45744;22.27076
1.2.246.10.7319700.10.1;60.45744;22.27076
1.2.246.10.7320904.10.0;61.26748;24.02648
1.2.246.10.7320904.10.1;61.26748;24.02648
1.2.246.10.7321368.10.0;63.24186;29.25454
1.2.246.10.7321368.10.1;63.24186;29.25454
1.2.246.10.7321843.10.0;62.30421;27.12272
1.2.246.10.7321843.10.1;62.30421;27.12272
1.2.246.10.7322424.10.0;61.48613;23.90279
1.2.246.10.7322424.10.1;60.16988;24.93174
1.2.246.10.7322424.10.2;61.49686;23.77281
1.2.246.10.7322424.10.3;61.26622;24.03039
1.2.246.10.7322424.10.4;61.49624;23.76657
1.2.246.10.7322424.10.5;61.68013;24.35888
1.2.246.10.7322424.10.6;60.16839;24.9344
1.2.246.10.7322424.10.7;61.50047;23.75351
1.2.246.10.7330897.10.0;62.56911;25.41806
1.2.246.10.7330897.10.1;62.70568;25.25831
1.2.246.10.7330897.10.2;62.50046;25.43716
1.2.246.10.7331494.10.0;63.90443;23.94565
1.2.246.10.7331494.10.1;63.90443;23.94565
1.2.246.10.7331494.10.2;63.83637;23.10608
1.2.246.10.7332235.10.0;63.5964;23.04311
1.2.246.10.7332235.10.1;63.5964;23.04311
1.2.246.10.7332411.10.0;60.34982;25.07482
1.2.246.10.7332411.10.1;60.34982;25.07482
1.2.246.10.7333318.10.0;60.19066;24.72887
1.2.246.10.7333318.10.1;60.19066;24.72887
1.2.246.10.7333318.10.2;60.4528;22.25155
1.2.246.10.7333318.10.5;60.2057;24.89247
1.2.246.10.7334425.10.0;62.88925;27.60716
1.2.246.10.7334425.10.1;60.26549;25.08153
1.2.246.10.7334476.10.0;60.24888;24.98423
1.2.246.10.7334476.10.1;60.26282;25.08538
1.2.246.10.7334476.10.2;60.24888;24.98423
1.2.246.10.7334783.10.0;60.19091;24.91133
1.2.246.10.7334783.10.1;60.19091;24.91133
1.2.246.10.7335380.10.0;61.48104;23.50724
1.2.246.10.7335380.10.1;61.47452;23.49348
1.2.246.10.7335532.10.0;62.89423;27.6593
1.2.246.10.7335532.10.1;62.89219;27.68151
1.2.246.10.7335532.10.2;61.49686;23.77281
1.2.246.10.7345677.10.0;61.4985;23.75738
1.2.246.10.7345677.10.1;61.4985;23.75738
1.2.246.10.7345853.10.0;60.40008;21.7925
1.2.246.10.7345853.10.1;62.78417;22.81897
1.2.246.10.7345853.10.2;62.78899;22.83371
1.2.246.10.7345853.10.3;60.45183;22.25793
1.2.246.10.7345853.10.4;62.7901;22.84372
1.2.246.10.7345853.10.5;62.79145;22.84014
1.2.246.10.7346397.10.0;62.6025;29.78498
1.2.246.10.7346397.10.1;62.6025;29.78498
1.2.246.10.7351823.10.0;60.21516;24.77884
1.2.246.10.7351823.10.1;60.15775;24.94186
1.2.246.10.7351823.10.10;61.501906;23.7587671
1.2.246.10.7351823.10.11;62.78899;22.83369
1.2.246.10.7351823.10.12;60.16988;24.93174
1.2.246.10.7351823.10.2;60.23775;24.89002
1.2.246.10.7351823.10.3;60.20225;24.90768
1.2.246.10.7351823.10.4;60.15854;24.87647
1.2.246.10.7351823.10.5;60.17004;24.94217
1.2.246.10.7351823.10.6;60.16418;24.93769
1.2.246.10.7351823.10.7;61.49553;23.76249
1.2.246.10.7351823.10.8;61.49732;23.75858
1.2.246.10.7351823.10.9;61.8764;25.18975
1.2.246.10.7353853.10.0;62.62407;26.82812
1.2.246.10.7353853.10.1;62.61218;26.87929
1.2.246.10.7353853.10.2;62.29579;27.15932
1.2.246.10.7354637.10.0;60.55578;24.74611
1.2.246.10.7354637.10.1;60.62606;24.85314
1.2.246.10.7354637.10.2;60.63139;24.83243
1.2.246.10.7354637.10.3;60.63505;24.86359
1.2.246.10.7358945.10.0;61.49781;23.75817
1.2.246.10.7358945.10.1;61.49781;23.75817
1.2.246.10.7361685.10.0;62.6173;29.55571
1.2.246.10.7361685.10.1;62.09607;30.1472
1.2.246.10.7361685.10.2;62.6173;29.55571
1.2.246.10.7361685.10.3;62.64508;29.23172
1.2.246.10.7362362.10.0;61.50397;23.77987
1.2.246.10.7362362.10.1;61.50397;23.77987
1.2.246.10.7367665.10.0;61.91184;29.27969
1.2.246.10.7367665.10.1;61.91184;29.27969
1.2.246.10.7370282.10.0;60.17593;24.20062
1.2.246.10.7370282.10.1;60.16646;24.94488
1.2.246.10.7370282.10.2;60.24875;24.06178
1.2.246.10.7370282.10.3;60.16646;24.94488
1.2.246.10.7374128.10.0;60.10009;19.93627
1.2.246.10.7374128.10.1;60.10005;19.94221
1.2.246.10.7374128.10.99.1;60.10005;19.94221
1.2.246.10.7378209.10.0;61.06691;27.80044
1.2.246.10.7378209.10.1;61.06691;27.80044
1.2.246.10.7378559.10.0;63.10245;23.06017
1.2.246.10.7378559.10.1;63.10245;23.06017
1.2.246.10.7379025.10.0;62.64871;25.02185
1.2.246.10.7379025.10.1;62.64871;25.02185
1.2.246.10.7381950.10.0;63.0446075;24.564616
1.2.246.10.7381950.10.1;63.0446075;24.564616
1.2.246.10.7385281.10.0;62.23285;25.71941
1.2.246.10.7385281.10.1;62.24247;25.74363
1.2.246.10.7389901.10.0;60.4054;25.09307
1.2.246.10.7389901.10.1;60.4054;25.09307
1.2.246.10.7396888.10.0;62.62615;27.12668
1.2.246.10.7396888.10.1;62.62615;27.12668
1.2.246.10.7407399.10.0;60.15937;24.90993
1.2.246.10.7407399.10.1;60.16911;24.94129
1.2.246.10.7407399.10.2;60.16418;24.93769
1.2.246.10.7407399.10.3;60.15937;24.90993
1.2.246.10.7412980.10.0;62.1814;28.8902
1.2.246.10.7412980.10.1;61.86913;28.87868
1.2.246.10.7413860.10.0;63.20248;23.62468
1.2.246.10.7413860.10.1;63.21488;23.64032
1.2.246.10.7417642.10.0;60.21929;24.89893
1.2.246.10.7417642.10.1;60.20537;24.87957
1.2.246.10.7420112.10.0;61.48178;21.79829
1.2.246.10.7420112.10.1;61.23834;21.4422
1.2.246.10.7420112.10.10;61.13132;21.50001
1.2.246.10.7420112.10.11;61.1378;21.53037
1.2.246.10.7420112.10.2;61.48178;21.79829
1.2.246.10.7420112.10.3;61.4737;21.78264
1.2.246.10.7420112.10.5;61.59539;21.50759
1.2.246.10.7420112.10.6;61.58971;21.47843
1.2.246.10.7420112.10.7;61.48021;21.71316
1.2.246.10.7420112.10.8;61.57548;21.54968
1.2.246.10.7420112.10.9;61.59136;21.49158
1.2.246.10.7433116.10.0;60.17743;24.92327
1.2.246.10.7433116.10.1;60.17149;24.93797
1.2.246.10.7433116.10.10;60.86811;26.70433
1.2.246.10.7433116.10.11;60.98268;25.64932
1.2.246.10.7433116.10.12;60.15775;24.94186
1.2.246.10.7433116.10.13;60.20537;24.87957
1.2.246.10.7433116.10.14;60.86713;26.69601
1.2.246.10.7433116.10.15;60.46352;26.93566
1.2.246.10.7433116.10.16;60.24875;24.06178
1.2.246.10.7433116.10.17;60.18532;24.94109
1.2.246.10.7433116.10.18;60.16404;24.90904
1.2.246.10.7433116.10.2;60.17743;24.92327
1.2.246.10.7433116.10.3;60.29001;25.03623
1.2.246.10.7433116.10.4;61.18018;25.5265
1.2.246.10.7433116.10.5;60.99901;24.47872
1.2.246.10.7433116.10.6;60.2181;24.81434
1.2.246.10.7433116.10.7;60.16844;24.93301
1.2.246.10.7433116.10.8;60.16954;24.93818
1.2.246.10.7433116.10.9;60.63211;24.85942
1.2.246.10.7434530.10.0;60.2517;25.016
1.2.246.10.7434530.10.1;60.2517;25.016
1.2.246.10.7445985.10.0;60.45221;22.25735
1.2.246.10.7445985.10.1;60.45183;22.25793
1.2.246.10.7447454.10.0;62.51275;29.40812
1.2.246.10.7447454.10.1;61.87004;28.88062
1.2.246.10.7447454.10.2;62.60185;29.76361
1.2.246.10.7447454.10.3;62.60064;29.75992
1.2.246.10.7447454.10.4;62.09679;30.14261
1.2.246.10.7450768.10.0;62.31609;27.86718
1.2.246.10.7450768.10.1;62.31609;27.86718
1.2.246.10.7451920.10.0;63.07421;27.66039
1.2.246.10.7451920.10.1;63.07421;27.66039
1.2.246.10.7464553.10.0;61.0584;28.19134
1.2.246.10.7464553.10.1;61.19552;28.77631
1.2.246.10.7464553.10.2;60.86713;26.69601
1.2.246.10.7467121.10.0;60.62962;24.85788
1.2.246.10.7467121.10.1;60.63211;24.86114
1.2.246.10.7471024.10.0;60.26649;25.01957
1.2.246.10.7471024.10.1;60.26561;25.01903
1.2.246.10.7476239.10.0;60.21819;25.10228
1.2.246.10.7476239.10.1;65.79933;24.51046
1.2.246.10.7476239.10.10;63.08317;27.662
1.2.246.10.7476239.10.11;62.8135951;22.8828734
1.2.246.10.7476239.10.12;60.43711;22.35096
1.2.246.10.7476239.10.13;63.15755;27.29934
1.2.246.10.7476239.10.14;62.97465;23.01945
1.2.246.10.7476239.10.15;61.46155;24.08348
1.2.246.10.7476239.10.16;62.23892;25.71873
1.2.246.10.7476239.10.17;64.50598;28.21313
1.2.246.10.7476239.10.18;61.43173;29.36825
1.2.246.10.7476239.10.19;61.20017;27.67756
1.2.246.10.7476239.10.2;67.65588;24.94438
1.2.246.10.7476239.10.20;64.67752;28.49055
1.2.246.10.7476239.10.21;64.86871;27.66548
1.2.246.10.7476239.10.22;60.2532;24.05818
1.2.246.10.7476239.10.23;60.38402;23.99041
1.2.246.10.7476239.10.24;60.40536;25.68738
1.2.246.10.7476239.10.25;60.22016;24.94018
1.2.246.10.7476239.10.26;64.76422;26.40732
1.2.246.10.7476239.10.27;64.56797;26.88633
1.2.246.10.7476239.10.28;64.80057;25.43232
1.2.246.10.7476239.10.29;64.8117;26.03291
1.2.246.10.7476239.10.3;60.0523;24.00577
1.2.246.10.7476239.10.30;60.21819;25.10228
1.2.246.10.7476239.10.31;60.39422;25.70421
1.2.246.10.7476239.10.32;61.47193;24.03138
1.2.246.10.7476239.10.33;60.61773;24.88203
1.2.246.10.7476239.10.34;61.5586;25.1595
1.2.246.10.7476239.10.35;61.86767;25.17627
1.2.246.10.7476239.10.36;64.80901;25.97828
1.2.246.10.7476239.10.37;61.91832;25.17395
1.2.246.10.7476239.10.38;62.23157;25.69729
1.2.246.10.7476239.10.39;60.38645;23.96304
1.2.246.10.7476239.10.4;61.05573;24.36752
1.2.246.10.7476239.10.40;60.22334;24.02342
1.2.246.10.7476239.10.41;60.32508;24.28329
1.2.246.10.7476239.10.42;62.23069;25.69851
1.2.246.10.7476239.10.43;60.62608;24.82997
1.2.246.10.7476239.10.5;60.9903046;25.5418969
1.2.246.10.7476239.10.6;60.94949;25.95291
1.2.246.10.7476239.10.7;61.35679;25.27615
1.2.246.10.7476239.10.8;60.16759;24.18844
1.2.246.10.7476239.10.9;62.90754;27.71678
1.2.246.10.7476992.10.0;62.59526;29.74943
1.2.246.10.7476992.10.1;62.59831;29.75565
1.2.246.10.7481118.10.0;61.88977;29.82788
